Date,close,ret,rf,state,lam,p_bear,raw_state,vm_alarm
2003-01-02,0.9785000085830688,0.0359978596600634,4.722222449287536e-05,0.0,,,0.0,0.12020561271815167
2003-01-03,1.0260000228881836,0.0485437035140121,4.730158855044653e-05,0.0,,,0.0,0.15031825770874083
2003-01-06,1.034999966621399,0.0087718747879561,4.690476353206332e-05,0.0,,,0.0,0.17612663400238815
2003-01-07,1.0774999856948853,0.0410628216851265,4.650793851368012e-05,0.0,,,0.0,0.17612663400238815
2003-01-08,1.0509999990463257,-0.0245939554527878,4.630952600448851e-05,0.0,,,0.0,0.15176726599506132
2003-01-09,1.0724999904632568,0.0204566997492294,4.670635102287172e-05,0.0,,,0.0,0.17877235362883556
2003-01-10,1.065999984741211,-0.0060606114497383,4.650793851368012e-05,0.0,,,0.0,0.0
2003-01-13,1.1019999980926514,0.0337711199500438,4.650793851368012e-05,0.0,,,0.0,0.0
2003-01-14,1.1369999647140503,0.0317604053375473,4.650793851368012e-05,0.0,,,0.0,0.0
2003-01-15,1.1134999990463257,-0.0206683961275537,4.630952600448851e-05,0.0,,,0.0,0.0
2003-01-16,1.090000033378601,-0.0211045942414472,4.623015721638997e-05,0.0,,,0.0,0.0
2003-01-17,1.0700000524520874,-0.0183486057927182,4.571428374638633e-05,0.0,,,0.0,0.0
2003-01-21,1.0540000200271606,-0.0149533005986868,4.571428374638633e-05,0.0,,,0.0,0.0
2003-01-22,1.058500051498413,0.0042694794931184,4.531745872800312e-05,0.0,,,0.0,0.0
2003-01-23,1.0894999504089355,0.0292866295723264,4.531745872800312e-05,0.0,,,0.0,0.0
2003-01-24,1.1054999828338623,0.014685666042409,4.472222120042832e-05,0.0,,,0.0,0.0
2003-01-27,1.0889999866485596,-0.0149253699154352,4.531745872800312e-05,0.0,,,0.0,0.0
2003-01-28,1.0809999704360962,-0.0073462041419153,4.5634919688815166e-05,0.0,,,0.0,0.0
2003-01-29,1.1039999723434448,0.0212765980909972,4.571428374638633e-05,0.0,,,0.0,0.0
2003-01-30,1.090999960899353,-0.0117753729798533,4.571428374638633e-05,0.0,,,0.0,0.0
2003-01-31,1.0924999713897705,0.0013748950909044,4.555555563124399e-05,0.0,,,0.0,0.0
2003-02-03,1.1080000400543213,0.0141877062429878,4.571428374638633e-05,0.0,,,0.0,0.0
2003-02-04,1.1024999618530271,-0.0049639693163048,4.551587123719473e-05,0.0,,,0.0,0.0
2003-02-05,1.1085000038146973,0.005442215119523,4.551587123719473e-05,0.0,,,0.0,0.0
2003-02-06,1.1045000553131104,-0.0036084334576651,4.531745872800312e-05,0.0,,,0.0,0.0
2003-02-07,1.0720000267028809,-0.0294251036510959,4.511904621881152e-05,0.0,,,0.0,0.0
2003-02-10,1.0700000524520874,-0.0018656475755366,4.5634919688815166e-05,0.0,,,0.0,0.0
2003-02-11,1.0390000343322754,-0.0289719781310011,4.571428374638633e-05,0.0,,,0.0,0.0
2003-02-12,1.05649995803833,0.0168430443963374,4.5634919688815166e-05,0.0,,,0.0,0.0
2003-02-13,1.003000020980835,-0.0506388444698396,4.551587123719473e-05,0.0,,,0.0,0.0
2003-02-14,1.003000020980835,0.0,4.567460408286443e-05,0.0,,,0.0,0.0
2003-02-18,1.069499969482422,0.0663010439786,4.583333219800677e-05,0.0,,,0.0,0.0
2003-02-19,1.059499979019165,-0.0093501549776541,4.5912696255577935e-05,0.0,,,0.0,0.0
2003-02-20,1.0679999589920044,0.0080226334508362,4.5912696255577935e-05,0.0,,,0.0,0.0
2003-02-21,1.0889999866485596,0.0196629479989636,4.630952600448851e-05,0.0,,,0.0,0.0
2003-02-24,1.0889999866485596,0.0,4.650793851368012e-05,0.0,,,0.0,0.0
2003-02-25,1.093999981880188,0.0045913639053531,4.662698223477318e-05,0.0,,,0.0,0.0
2003-02-26,1.0820000171661377,-0.0109688893170059,4.690476353206332e-05,0.0,,,0.0,0.0
2003-02-27,1.0809999704360962,-0.0009242575916594,4.690476353206332e-05,0.0,,,0.0,0.0
2003-02-28,1.100499987602234,0.018038869287176,4.662698223477318e-05,0.0,,,0.0,0.0
2003-03-03,1.090499997138977,-0.0090867701734781,4.650793851368012e-05,0.0,,,0.0,0.0
2003-03-04,1.1134999990463257,0.0210912443536828,4.623015721638997e-05,0.0,,,0.0,0.0
2003-03-05,1.121000051498413,0.0067355657463052,4.571428374638633e-05,0.0,,,0.0,0.0
2003-03-06,1.1345000267028809,0.0120427962393245,4.551587123719473e-05,0.0,,,0.0,0.0
2003-03-07,1.1484999656677246,0.0123401839006833,4.353174614527869e-05,0.0,,,0.0,0.0
2003-03-10,1.1440000534057615,-0.0039180778375965,4.206348979283893e-05,0.0,,,0.0,0.0
2003-03-11,1.1390000581741333,-0.0043706249984367,4.214285858093746e-05,0.0,,,0.0,0.0
2003-03-12,1.1679999828338623,0.0254608631945261,4.234127109012906e-05,0.0,,,0.0,0.0
2003-03-13,1.2209999561309814,0.0453766901336143,4.3730158654470295e-05,0.0,,,0.0,0.0
2003-03-14,1.2354999780654907,0.011875530266566,4.376984304851956e-05,0.0,,,0.0,0.0
2003-03-17,1.3274999856948853,0.07446378734336,4.4325396182045104e-05,0.0,,,0.0,0.0
2003-03-18,1.3389999866485596,0.0086629010000738,4.464285714285714e-05,0.0,,,0.0,0.0
2003-03-19,1.3270000219345093,-0.0089618856114297,4.503968216124035e-05,0.0,,,0.0,0.0
2003-03-20,1.372499942779541,0.0342878071536891,4.511904621881152e-05,0.0,,,0.0,0.0
2003-03-21,1.3964999914169312,0.0174863749639115,4.5912696255577935e-05,0.0,,,0.0,0.0
2003-03-24,1.3114999532699585,-0.0608664795341166,4.583333219800677e-05,0.0,,,0.0,0.0
2003-03-25,1.3450000286102295,0.0255433294196811,4.571428374638633e-05,0.0,,,0.0,0.0
2003-03-26,1.3880000114440918,0.0319702467800639,4.559524002529325e-05,0.0,,,0.0,0.0
2003-03-27,1.3884999752044678,0.0003602044353412,4.4920633709619926e-05,0.0,,,0.0,0.0
2003-03-28,1.3589999675750732,-0.0212459547397906,4.408729927880423e-05,0.0,,,0.0,0.0
2003-03-31,1.3014999628067017,-0.0423105269612121,4.325396957851592e-05,0.0,,,0.0,0.0
2003-04-01,1.2769999504089355,-0.0188244434098419,4.345238208770752e-05,0.0,,,0.0,0.0
2003-04-02,1.319000005722046,0.032889629556885,4.3730158654470295e-05,0.0,,,0.0,0.0
2003-04-03,1.3324999809265137,0.0102350076921171,4.313492112689547e-05,0.0,,,0.0,0.0
2003-04-04,1.3109999895095823,-0.0161350782173985,4.293650861770388e-05,0.0,,,0.0,0.0
2003-04-07,1.340999960899353,0.0228832735544055,4.4920633709619926e-05,0.0,,,0.0,0.0
2003-04-08,1.3259999752044678,-0.0111856719852738,4.472222120042832e-05,0.0,,,0.0,0.0
2003-04-09,1.253000020980835,-0.0550527568542196,4.4047619615282334e-05,0.0,,,0.0,0.0
2003-04-10,1.2834999561309814,0.0243415280442464,4.4325396182045104e-05,0.0,,,0.0,0.0
2003-04-11,1.287500023841858,0.0031165312408225,4.551587123719473e-05,0.0,,,0.0,0.0
2003-04-14,1.252500057220459,-0.0271844395908903,4.5912696255577935e-05,0.0,,,0.0,0.0
2003-04-15,1.256500005722046,0.0031935715120552,4.603174470719837e-05,0.0,,,0.0,0.0
2003-04-16,1.218999981880188,-0.0298448258424866,4.551587123719473e-05,0.0,,,0.0,0.0
2003-04-17,1.249500036239624,0.0250205535790022,4.551587123719473e-05,0.0,,,0.0,0.0
2003-04-21,1.2625000476837158,0.0104041705218476,4.571428374638633e-05,0.0,,,0.0,0.0
2003-04-22,1.2790000438690186,0.0130693034155324,4.571428374638633e-05,0.0,,,0.0,0.0
2003-04-23,1.2714999914169312,-0.0058639970248941,4.551587123719473e-05,0.0,,,0.0,0.0
2003-04-24,1.25600004196167,-0.0121902867163911,4.480158525799948e-05,0.0,,,0.0,0.0
2003-04-25,1.4485000371932983,0.1532643222933132,4.4325396182045104e-05,0.0,,,0.0,0.0
2003-04-28,1.4555000066757202,0.0048325642407198,4.41269836728535e-05,0.0,,,0.0,0.0
2003-04-29,1.444499969482422,-0.0075575658830957,4.4325396182045104e-05,0.0,,,0.0,0.0
2003-04-30,1.434499979019165,-0.0069228042052781,4.369047426042104e-05,0.0,,,0.0,0.0
2003-05-01,1.4329999685287476,-0.0010456678371254,4.273809610851227e-05,0.0,,,0.0,0.0
2003-05-02,1.471500039100647,0.026866763026818,4.349206175122943e-05,0.0,,,0.0,0.0
2003-05-05,1.4980000257492063,0.0180088249707119,4.3333333636087074e-05,0.0,,,0.0,0.0
2003-05-06,1.5440000295639038,0.0307076121655547,4.285714456013271e-05,0.0,,,0.0,0.0
2003-05-07,1.534999966621399,-0.0058290561982999,4.313492112689547e-05,0.0,,,0.0,0.0
2003-05-08,1.5225000381469729,-0.0081432760561805,4.234127109012906e-05,0.0,,,0.0,0.0
2003-05-09,1.5479999780654907,0.0167487285908731,4.293650861770388e-05,0.0,,,0.0,0.0
2003-05-12,1.5850000381469729,0.0239018479365358,4.234127109012906e-05,0.0,,,0.0,0.0
2003-05-13,1.6475000381469729,0.0394321757071178,4.214285858093746e-05,0.0,,,0.0,0.0
2003-05-14,1.6299999952316284,-0.0106221805827863,4.115079130445208e-05,0.0,,,0.0,0.0
2003-05-15,1.631500005722046,0.0009202518373039,4.0873014737689306e-05,0.0,,,0.0,0.0
2003-05-16,1.652500033378601,0.012871607467302,4.055555377687727e-05,0.0,,,0.0,0.0
2003-05-19,1.5779999494552612,-0.0450832571367768,4.035714126768566e-05,0.0,,,0.0,0.0
2003-05-20,1.5740000009536743,-0.0025348216918307,3.968253968253968e-05,0.0,,,0.0,0.0
2003-05-21,1.587499976158142,0.0085768584474512,4.154762105336265e-05,0.0,,,0.0,0.0
2003-05-22,1.649999976158142,0.0393700793314366,4.166666477445572e-05,0.0,,,0.0,0.0
2003-05-23,1.6360000371932983,-0.0084848116164468,4.186507728364732e-05,0.0,,,0.0,0.0
2003-05-27,1.7424999475479126,0.0650977432355834,4.218253824445936e-05,0.0,,,0.0,0.0
2003-05-28,1.743000030517578,0.0002869916698529,4.313492112689547e-05,0.0,,,0.0,0.0
2003-05-29,1.777500033378601,0.0197934608473751,4.26587320509411e-05,0.0,,,0.0,0.0
2003-05-30,1.7944999933242798,0.0095639716604483,4.305555706932433e-05,0.0,,,0.0,0.0
2003-06-02,1.7699999809265137,-0.0136528350453656,4.3730158654470295e-05,0.0,,,0.0,0.0
2003-06-03,1.7615000009536743,-0.0048022486239746,4.214285858093746e-05,0.0,,,0.0,0.0
2003-06-04,1.7695000171661377,0.0045415930787011,4.055555377687727e-05,0.0,,,0.0,0.0
2003-06-05,1.7760000228881836,0.0036733572528897,4.035714126768566e-05,0.0,,,0.0,0.0
2003-06-06,1.6675000190734863,-0.0610923437029304,4.075396628606887e-05,0.0,,,0.0,0.0
2003-06-09,1.684000015258789,0.0098950500729053,3.996031624930246e-05,0.0,,,0.0,0.0
