Date,close,ret,rf,state,lam,p_bear,raw_state,vm_alarm,p_bear_raw,flip_p,flip_need,flip_req,flip_gap
2003-01-02,0.9785000085830688,0.0359978596600634,4.722222449287536e-05,0.0,,0.14736842105263157,0,0.1202056127181516,,0.14736842105263157,2,2,-0.47979438728184837
2003-01-03,1.0260000228881836,0.0485437035140121,4.730158855044653e-05,0.0,,0.17228464419475656,0,0.1503182577087408,,0.17228464419475656,2,2,-0.4496817422912592
2003-01-06,1.034999966621399,0.0087718747879561,4.690476353206332e-05,0.0,,0.17228464419475656,0,0.1761266340023881,,0.17228464419475656,2,2,-0.4238733659976119
2003-01-07,1.0774999856948853,0.0410628216851265,4.650793851368012e-05,0.0,,0.17228464419475656,0,0.1761266340023881,,0.17228464419475656,2,2,-0.4238733659976119
2003-01-08,1.0509999990463257,-0.0245939554527878,4.630952600448851e-05,0.0,,0.17228464419475656,0,0.1517672659950613,,0.17228464419475656,2,2,-0.4482327340049387
2003-01-09,1.0724999904632568,0.0204566997492294,4.670635102287172e-05,0.0,,0.17228464419475656,0,0.1787723536288355,,0.17228464419475656,2,2,-0.4212276463711645
2003-01-10,1.065999984741211,-0.0060606114497383,4.650793851368012e-05,0.0,,0.03745318352059925,0,0.0,,0.03745318352059925,2,2,-0.6
2003-01-13,1.1019999980926514,0.0337711199500438,4.650793851368012e-05,0.0,,0.03745318352059925,0,0.0,,0.03745318352059925,2,2,-0.6
2003-01-14,1.1369999647140503,0.0317604053375473,4.650793851368012e-05,0.0,,0.03745318352059925,0,0.0,,0.03745318352059925,2,2,-0.6
2003-01-15,1.1134999990463257,-0.0206683961275537,4.630952600448851e-05,0.0,,0.03745318352059925,0,0.0,,0.03745318352059925,2,2,-0.6
2003-01-16,1.090000033378601,-0.0211045942414472,4.623015721638997e-05,0.0,,0.03745318352059925,0,0.0,,0.03745318352059925,2,2,-0.6
2003-01-17,1.0700000524520874,-0.0183486057927182,4.571428374638633e-05,0.0,,0.03745318352059925,0,0.0,,0.03745318352059925,2,2,-0.6
2003-01-21,1.0540000200271606,-0.0149533005986868,4.571428374638633e-05,0.0,,0.03745318352059925,0,0.0,,0.03745318352059925,2,2,-0.6
2003-01-22,1.058500051498413,0.0042694794931184,4.531745872800312e-05,0.0,,0.03745318352059925,0,0.0,,0.03745318352059925,2,2,-0.6
2003-01-23,1.0894999504089355,0.0292866295723264,4.531745872800312e-05,0.0,,0.03745318352059925,0,0.0,,0.03745318352059925,2,2,-0.6
2003-01-24,1.1054999828338623,0.014685666042409,4.472222120042832e-05,0.0,,0.03745318352059925,0,0.0,,0.03745318352059925,2,2,-0.6
2003-01-27,1.0889999866485596,-0.0149253699154352,4.531745872800312e-05,0.0,,0.03745318352059925,0,0.0,,0.03745318352059925,2,2,-0.6
2003-01-28,1.0809999704360962,-0.0073462041419153,4.5634919688815166e-05,0.0,,0.03745318352059925,0,0.0,,0.03745318352059925,2,2,-0.6
2003-01-29,1.1039999723434448,0.0212765980909972,4.571428374638633e-05,0.0,,0.03745318352059925,0,0.0,,0.03745318352059925,2,2,-0.6
