Date,close,ret,rf,state,lam,p_bear,raw_state,vm_alarm,p_bear_raw,flip_p,flip_need,flip_req,flip_gap
2014-01-02,3.4145255088806152,-0.0095999571795396,2.3015872353599167e-06,0.0,,0.046908315565031986,0,0.2520757699006637,,0.046908315565031986,2,2,-0.34792423009933626
2014-01-03,3.33729887008667,-0.0226170923582476,2.3015872353599167e-06,0.0,,0.046908315565031986,0,0.2498394920358326,,0.046908315565031986,2,2,-0.35016050796416737
2014-01-06,3.26558804512024,-0.0214876844292244,1.7857143566721944e-06,0.0,,0.046908315565031986,0,0.2503696691681867,,0.046908315565031986,2,2,-0.3496303308318133
2014-01-07,3.2545557022094727,-0.0033783633325253,1.7063492642981665e-06,0.0,,0.046908315565031986,0,0.2498766538078145,,0.046908315565031986,2,2,-0.35012334619218544
2014-01-08,3.260071277618408,0.0016947245380347,1.5873015518226308e-06,0.0,,0.046908315565031986,0,0.2478578262004083,,0.046908315565031986,2,2,-0.3521421737995917
2014-01-09,3.221458673477173,-0.0118440981356221,1.309523802428016e-06,0.0,,0.046908315565031986,0,0.2479301266341749,,0.046908315565031986,2,2,-0.35206987336582507
2014-01-10,3.160780429840088,-0.0188356424177219,1.309523802428016e-06,0.0,,0.046908315565031986,0,0.252020809418183,,0.046908315565031986,2,2,-0.347979190581817
2014-01-13,3.199393510818481,0.0122163123429446,1.1904761638669722e-06,0.0,,0.046908315565031986,0,0.2584842265525711,,0.046908315565031986,2,2,-0.3415157734474289
2014-01-14,3.1662960052490234,-0.0103449311432123,1.309523802428016e-06,0.0,,0.046908315565031986,0,0.2720051130378387,,0.046908315565031986,2,2,-0.3279948869621613
2014-01-15,3.182845115661621,0.0052266466512174,1.3888888948020476e-06,0.0,,0.07142857142857142,0,0.2851400173352214,,0.07142857142857142,2,2,-0.3148599826647786
2014-01-16,3.127683162689209,-0.0173310201935307,1.1904761638669722e-06,0.0,,0.07580645161290321,0,0.2990351584174289,,0.07580645161290321,2,2,-0.3009648415825711
2014-01-17,3.1056182384490967,-0.0070547184904562,1.1904761638669722e-06,0.0,,0.07580645161290321,0,0.3138719886738617,,0.07580645161290321,2,2,-0.2861280113261383
2014-01-20,3.067004680633545,-0.0124334528106181,1.1904761638669722e-06,0.0,,0.07580645161290321,0,0.3228003712597482,,0.07580645161290321,2,2,-0.2771996287402518
2014-01-21,3.1166508197784424,0.0161871742349744,1.1111111454074327e-06,0.0,,0.07580645161290321,0,0.329551962063741,,0.07580645161290321,2,2,-0.270448037936259
2014-01-22,3.215942621231079,0.0318584940034107,1.1904761638669722e-06,0.0,,0.07580645161290321,0,0.3314987731447538,,0.07580645161290321,2,2,-0.2685012268552462
2014-01-23,3.1442317962646484,-0.0222985399344529,1.1904761638669722e-06,0.0,,0.07580645161290321,0,0.3394557364583828,,0.07580645161290321,2,2,-0.2605442635416172
2014-01-24,3.127683162689209,-0.005263172262013,1.309523802428016e-06,0.0,,0.07580645161290321,0,0.3496747719859838,,0.07580645161290321,2,2,-0.2503252280140162
2014-01-27,3.0780370235443115,-0.0158731356606502,1.90476192131875e-06,0.0,,0.07580645161290321,0,0.3556698754367393,,0.07580645161290321,2,2,-0.2443301245632607
2014-01-28,3.0449397563934326,-0.010752718988665,1.7857143566721944e-06,0.0,,0.07580645161290321,0,0.364666070750308,,0.07580645161290321,2,2,-0.235333929249692
2014-01-29,3.100102186203003,0.018116098912547,1.5873015518226308e-06,0.0,,0.07580645161290321,0,0.3742633961819352,,0.07580645161290321,2,2,-0.22573660381806476
2014-01-30,3.122166633605957,0.007117329067781,5.952380819334841e-07,0.0,,0.07580645161290321,0,0.3894965808436867,,0.07580645161290321,2,2,-0.21050341915631327
