Date,close,ret,rf,state,lam,p_bear,raw_state,vm_alarm,p_bear_raw,flip_p,flip_need,flip_req,flip_gap
2019-01-02,29.002281188964844,0.002475342500614,9.384920672764854e-05,1.0,,0.6923076923076923,1,0.6443789038155501,,0.3076923076923077,3,3,-0.0443789038155501
2019-01-03,27.89077377319336,-0.0383248272275356,9.345238170926534e-05,1.0,,0.946319018404908,1,0.9624107498081776,,0.05368098159509203,3,3,-0.36241074980817767
2019-01-04,29.16611671447754,0.0457263377364578,9.357143016088576e-05,1.0,,0.8834853090172239,1,0.8398730779016457,,0.11651469098277607,3,3,-0.2398730779016457
2019-01-07,29.85283851623535,0.023545191445282,9.337301292116682e-05,1.0,,0.8834853090172239,1,0.8285897570668883,,0.11651469098277607,3,3,-0.22858975706688833
2019-01-08,30.12752723693848,0.0092014272128173,9.523809902251714e-05,1.0,,0.8834853090172239,1,0.8217333779399457,,0.11651469098277607,3,3,-0.22173337793994574
2019-01-09,30.77501106262207,0.0214914360741074,9.484127400413393e-05,1.0,,0.8265895953757225,1,0.7435994020659599,,0.17341040462427745,3,3,-0.1435994020659599
2019-01-10,30.765199661254883,-0.0003188106528125,9.424603174603177e-05,1.0,,0.8762886597938144,1,0.8188176817270689,,0.12371134020618557,3,3,-0.21881768172706895
2019-01-11,30.755390167236328,-0.0003188503285063,9.404761450631278e-05,1.0,,0.8834853090172239,1,0.8217575372685599,,0.11651469098277607,3,3,-0.22175753726855996
2019-01-14,30.31392288208008,-0.0143541435421794,9.365078948792958e-05,1.0,,0.8834853090172239,1,0.864237493917686,,0.11651469098277607,3,3,-0.26423749391768603
2019-01-15,31.04675674438477,0.0241748276907407,9.45634879763164e-05,1.0,,0.8834853090172239,1,0.8634716701136466,,0.11651469098277607,3,3,-0.2634716701136466
2019-01-16,31.0202693939209,-0.0008531438785038,9.376983793955e-05,1.0,,0.8834853090172239,1,0.8511015080282861,,0.11651469098277607,3,3,-0.2511015080282861
2019-01-17,31.118371963500977,0.0031625311932108,9.345238170926534e-05,1.0,,0.6923076923076923,1,0.6471809317589416,,0.3076923076923077,3,3,-0.04718093175894167
2019-01-18,31.28514862060547,0.0053594274565553,9.317460514250255e-05,1.0,,0.7384196185286104,1,0.6534704459102003,,0.2615803814713896,3,3,-0.05347044591020034
2019-01-22,30.28449440002441,-0.0319849597876608,9.305555669088212e-05,1.0,,0.8,1,0.6985860356141385,,0.2,3,3,-0.09858603561413848
2019-01-23,30.323734283447266,0.0012957087182814,9.337301292116682e-05,1.0,,0.8,1,0.6985860356141385,,0.2,3,3,-0.09858603561413848
2019-01-24,30.88684844970703,0.0185700798257935,9.14682566173493e-05,1.0,,0.8,1,0.6996508325069684,,0.2,3,3,-0.09965083250696838
2019-01-25,31.56964683532715,0.0221064440009772,9.238095510573614e-05,1.0,,0.8265895953757225,1,0.7050311705525192,,0.17341040462427745,3,3,-0.1050311705525192
2019-01-28,30.99083709716797,-0.0183343748246014,9.257936288440038e-05,1.0,,0.8762886597938144,1,0.7988496257603643,,0.12371134020618557,3,3,-0.19884962576036436
2019-01-29,31.213529586791992,0.0071857526444283,9.384920672764854e-05,1.0,,0.8691588785046729,1,0.7709442153628043,,0.1308411214953271,3,3,-0.17094421536280435
2019-01-30,31.9326286315918,0.0230380560711753,9.384920672764854e-05,1.0,,0.7384196185286104,1,0.6572494118850574,,0.2615803814713896,3,3,-0.05724941188505739
2019-01-31,32.6291618347168,0.0218125858400488,9.285713945116316e-05,1.0,,0.26104417670682734,0,0.4861804542620901,,0.7389558232931727,2,3,0.11381954573790987
2019-02-01,32.697837829589844,0.0021047428438685,9.285713945116316e-05,1.0,,0.06818181818181823,0,0.4139417421588779,,0.9318181818181818,1,3,0.18605825784112207
2019-02-04,33.027462005615234,0.0100809165958704,9.265873167249892e-05,0.0,,0.033156498673740056,0,0.2337663620191214,,0.033156498673740056,2,2,-0.3662336379808786
2019-02-05,33.45322799682617,0.0128912718494249,9.384920672764854e-05,0.0,,0.02991944764096663,0,0.1856661152994591,,0.02991944764096663,2,2,-0.4143338847005409
2019-02-06,33.56114196777344,0.0032258163833249,9.384920672764854e-05,0.0,,0.02991944764096663,0,0.1717220575923637,,0.02991944764096663,2,2,-0.4282779424076363
2019-02-07,32.48691177368164,-0.0320081538084523,9.345238170926534e-05,0.0,,0.13123359580052493,0,0.4687719417154237,,0.13123359580052493,2,2,-0.1312280582845763
2019-02-08,32.64583969116211,0.0048920598728383,9.384920672764854e-05,0.0,,0.13123359580052493,0,0.4670569224164649,,0.13123359580052493,2,2,-0.13294307758353507
