Date,close,ret,rf,state,lam,p_bear,raw_state,vm_alarm,p_bear_raw,flip_p,flip_need,flip_req,flip_gap
1999-01-04,21.43720436096192,0.0166739032504927,0.0001734126938713,0.0,,,0,0.0,,,2,2,-0.6
1999-01-05,22.273420333862305,0.0390076970308297,0.0001734126938713,0.0,,,0,0.0,,,2,2,-0.6
1999-01-06,22.995594024658203,0.0324231159817864,0.0001734126938713,0.0,,,0,0.0,,,2,2,-0.6
1999-01-07,22.881568908691406,-0.0049585636206886,0.000171031743761,0.0,,,0,0.0,,,2,2,-0.6
1999-01-08,22.78654289245605,-0.0041529502026087,0.000173015878314,0.0,,,0,0.0,,,2,2,-0.6
1999-01-11,22.425445556640625,-0.0158469557018662,0.0001742063439081,0.0,,,0,0.0,,,2,2,-0.6
1999-01-12,21.61775016784668,-0.0360169159963366,0.000173015878314,0.0,,,0,0.0963728218902446,,,2,2,-0.5036271781097554
1999-01-13,21.86481285095215,0.0114286954556881,0.0001722222282772,0.0,,,0,0.1147121458091736,,,2,2,-0.4852878541908264
1999-01-14,21.55123710632324,-0.0143415700269876,0.000171031743761,0.0,,,0,0.1308502599666641,,,2,2,-0.46914974003333587
1999-01-15,22.767518997192383,0.0564367551091664,0.0001714285782405,0.0,,,0,0.1192462613274386,,,2,2,-0.4807537386725614
1999-01-19,23.66075897216797,0.0392330835470362,0.0001698412781669,0.0,,,0,0.1133907447581838,,,2,2,-0.4866092552418162
1999-01-20,24.724998474121094,0.0449790940013794,0.0001702380937243,0.0,,,0,0.0893818661816944,,,2,2,-0.5106181338183056
1999-01-21,24.06935310363769,-0.0265175090372461,0.0001670634935772,0.0,,,0,0.1939848962048193,,,2,2,-0.4060151037951807
1999-01-22,23.755765914916992,-0.0130284842874861,0.0001686507936507,0.0,,,0,0.1848971885179859,,,2,2,-0.4151028114820141
1999-01-25,24.610979080200195,0.0360002354100563,0.0001702380937243,0.0,,,0,0.2094209655979794,,,2,2,-0.3905790344020206
1999-01-26,26.083850860595703,0.0598461270311854,0.0001726190438346,0.0,,,0,0.2164951910112778,,,2,2,-0.3835048089887222
1999-01-27,25.637231826782227,-0.0171224347279248,0.000173015878314,0.0,,,0,0.0,,,2,2,-0.6
1999-01-28,26.454418182373047,0.0318749840510135,0.0001734126938713,0.0,,,0,0.0,,,2,2,-0.6
1999-01-29,26.606464385986328,0.0057474786466704,0.000173015878314,0.0,,,0,0.0,,,2,2,-0.6
1999-02-01,26.292882919311523,-0.0117859127062357,0.0001749999939449,0.0,,,0,0.0,,,2,2,-0.6
1999-02-02,25.48517799377441,-0.0307195269539602,0.0001749999939449,0.0,,,0,0.1207892830246077,,,2,2,-0.4792107169753923
1999-02-03,25.36165428161621,-0.0048468844199704,0.000173015878314,0.0,,,0,0.1014392612911563,,,2,2,-0.49856073870884365
1999-02-04,24.18337631225586,-0.0464590344256228,0.000173015878314,0.0,,,0,0.4634102041377291,,,2,2,-0.13658979586227088
1999-02-05,24.32592010498047,0.0058942883278201,0.0001742063439081,0.0,,,0,0.5164803242257895,,,2,2,-0.08351967577421049
1999-02-08,25.12410545349121,0.0328121339322873,0.0001746031783875,0.0,,,0,0.5213655190958552,,,2,2,-0.07863448090414482
1999-02-09,24.335411071777344,-0.0313919388363446,0.0001749999939449,0.0,,,1,0.6613008091761625,,,1,2,0.06130080917616254
1999-02-10,24.420948028564453,0.0035149172756858,0.0001734126938713,1.0,,,1,0.7145243896027141,,,3,3,-0.11452438960271416
1999-02-11,24.744007110595703,0.0132287690737222,0.0001742063439081,1.0,,,1,0.7145243896027141,,,3,3,-0.11452438960271416
1999-02-12,23.98383140563965,-0.0307216087337178,0.0001753968284243,1.0,,,1,0.7398017627611004,,,3,3,-0.13980176276110046
1999-02-16,23.755765914916992,-0.0095091350028848,0.0001746031783875,1.0,,,1,0.746675636065645,,,3,3,-0.14667563606564504
1999-02-17,22.805543899536133,-0.0399996370895449,0.0001749999939449,1.0,,,1,0.8562614031311815,,,3,3,-0.2562614031311815
1999-02-18,22.159385681152344,-0.0283333833751244,0.0001749999939449,1.0,,,1,0.8441372460637991,,,3,3,-0.24413724606379916
1999-02-19,22.463468551635746,0.0137225316107043,0.0001765872940184,1.0,,,1,0.6435557503642183,,,3,3,-0.043555750364218326
1999-02-22,22.62499618530273,0.007190680873512,0.0001781745940919,1.0,,,1,0.6435557503642183,,,3,3,-0.043555750364218326
1999-02-23,23.63224601745605,0.0445193371041376,0.0001801587286449,1.0,,,1,0.6435557503642183,,,3,3,-0.043555750364218326
1999-02-24,23.24264144897461,-0.0164861422055973,0.0001801587286449,1.0,,,0,0.5342567485368105,,,2,3,0.06574325146318949
1999-02-25,23.33766365051269,0.0040882703347933,0.0001785714285714,1.0,,,0,0.5342567485368105,,,1,3,0.06574325146318949
1999-02-26,22.82454490661621,-0.021986722903396,0.0001805555631243,0.0,,,0,0.4929020501185115,,,2,2,-0.10709794988148846
1999-03-01,23.071611404418945,0.0108245968896016,0.0001817460287184,0.0,,,0,0.4428413913018949,,,2,2,-0.15715860869810505
1999-03-02,22.586986541748047,-0.0210052455450977,0.0001801587286449,0.0,,,0,0.4691140555709185,,,2,2,-0.13088594442908147
1999-03-03,22.748523712158203,0.0071517805224519,0.0001777777785346,0.0,,,0,0.1515192934285231,,,2,2,-0.4484807065714769
1999-03-04,23.14762687683105,0.0175441347193683,0.0001777777785346,0.0,,,0,0.0,,,2,2,-0.6
1999-03-05,23.55622100830078,0.0176516639759172,0.0001781745940919,0.0,,,0,0.0,,,2,2,-0.6
1999-03-08,24.17386817932129,0.0262201297399469,0.0001785714285714,0.0,,,0,0.0,,,2,2,-0.6
1999-03-09,24.60147285461425,0.0176887154393743,0.0001773809440552,0.0,,,0,0.0,,,2,2,-0.6
1999-03-10,24.534961700439453,-0.0027035435873231,0.0001773809440552,0.0,,,0,0.0,,,2,2,-0.6
1999-03-11,24.544469833374023,0.0003875340443022,0.0001777777785346,0.0,,,0,0.0,,,2,2,-0.6
1999-03-12,24.354406356811523,-0.0077436374813875,0.0001773809440552,0.0,,,0,0.0,,,2,2,-0.6
1999-03-15,25.219127655029297,0.035505743213319,0.0001769841284978,0.0,,,0,0.0,,,2,2,-0.6
1999-03-16,25.703746795654297,0.0192163324304501,0.0001757936439816,0.0,,,0,0.0,,,2,2,-0.6
1999-03-17,25.40917015075684,-0.0114604554440779,0.0001746031783875,0.0,,,0,0.0,,,2,2,-0.6
1999-03-18,26.21687889099121,0.0317880802655932,0.0001734126938713,0.0,,,0,0.0,,,2,2,-0.6
1999-03-19,26.02682304382324,-0.0072493696888259,0.0001738095283508,0.0,,,0,0.0,,,2,2,-0.6
1999-03-22,26.27388000488281,0.0094923979251553,0.0001742063439081,0.0,,,0,0.0,,,2,2,-0.6
1999-03-23,25.323659896850582,-0.0361659605606646,0.0001738095283508,0.0,,,0,0.1039241933992581,,,2,2,-0.4960758066007419
1999-03-24,26.036312103271484,0.0281417539693593,0.0001738095283508,0.0,,,0,0.1135124752646003,,,2,2,-0.4864875247353997
1999-03-25,27.357147216796875,0.0507304993228832,0.0001742063439081,0.0,,,0,0.0998759291582399,,,2,2,-0.50012407084176
1999-03-26,27.08158493041992,-0.0100727712649718,0.0001742063439081,0.0,,,0,0.104540179817064,,,2,2,-0.495459820182936
1999-03-29,28.08882141113281,0.0371926710826104,0.0001742063439081,0.0,,,0,0.1038754579981527,,,2,2,-0.4961245420018473
1999-03-30,28.278867721557617,0.0067659054697639,0.0001734126938713,0.0,,,0,0.0878335849327571,,,2,2,-0.5121664150672429
1999-03-31,27.25261306762696,-0.0362905143174568,0.000173015878314,0.0,,,0,0.4150018281187534,,,2,2,-0.18499817188124656
