Date,close,ret,rf,state,lam,p_bear,raw_state,vm_alarm
2010-01-04,21823.279296875,-0.0022503464681677,2.182539670713361e-06,0.0,,,0.0,0.0
2010-01-05,22279.580078125,0.0209089007679674,2.3809523277339444e-06,0.0,,,0.0,0.0
2010-01-06,22416.669921875,0.0061531610232008,1.7857143566721944e-06,0.0,,,0.0,0.0
2010-01-07,22269.44921875,-0.0065674653567225,1.7857143566721944e-06,0.0,,,0.0,0.0
2010-01-08,22296.75,0.0012259297920584,1.5873015518226308e-06,0.0,,,0.0,0.0
2010-01-11,22411.51953125,0.0051473659277696,9.92063506846389e-07,0.0,,,0.0,0.0
2010-01-12,22326.640625,-0.0037872892166748,1.5873015518226308e-06,0.0,,,0.0,0.0
2010-01-13,21748.599609375,-0.0258901921401353,1.984127013692778e-06,0.0,,,0.0,0.1982477769137632
2010-01-14,21716.94921875,-0.0014552840731573,1.7857143566721944e-06,0.0,,,0.0,0.19192031043444982
2010-01-15,21654.16015625,-0.0028912469181348,2.182539670713361e-06,0.0,,,0.0,0.17992544666499033
2010-01-18,21460.009765625,-0.0089659626244595,2.182539670713361e-06,0.0,,,0.0,0.19015551850138518
2010-01-19,21677.98046875,0.0101570644890456,1.984127013692778e-06,0.0,,,0.0,0.19015551850138518
2010-01-20,21286.169921875,-0.0180741258365748,1.984127013692778e-06,0.0,,,0.0,0.27415657364988594
2010-01-21,20862.669921875,-0.0198955472757353,1.5873015518226308e-06,0.0,,,0.0,0.37684202568246716
2010-01-22,20726.1796875,-0.0065423186431131,1.7857143566721944e-06,0.0,,,0.0,0.3333542000643888
2010-01-25,20598.55078125,-0.0061578596815395,1.7857143566721944e-06,0.0,,,0.0,0.2836277887282648
2010-01-26,20109.330078125,-0.0237502486616834,2.5793649847545317e-06,0.0,,,0.0,0.3736044901042035
2010-01-27,20033.0703125,-0.0037922578886879,2.777777789604095e-06,0.0,,,0.0,0.23631400625201132
2010-01-28,20356.369140625,0.0161382565468894,2.777777789604095e-06,0.0,,,0.0,0.2538452248303422
2010-01-29,20121.990234375,-0.0115137873866834,2.777777789604095e-06,0.0,,,0.0,0.22588594071529192
2010-02-01,20243.75,0.0060510796500137,3.373015908494825e-06,0.0,,,0.0,0.28891137722565285
2010-02-02,20272.1796875,0.0014043686322939,3.571428713344389e-06,0.0,,,0.0,0.28891137722565285
2010-02-03,20722.080078125,0.0221929954035684,3.571428713344389e-06,0.0,,,0.0,0.2644997465798431
2010-02-04,20341.640625,-0.0183591343962908,3.373015908494825e-06,0.0,,,0.0,0.23799612004741041
2010-02-05,19665.080078125,-0.0332598810168489,3.373015908494825e-06,0.0,,,0.0,0.6113661914302285
2010-02-08,19550.890625,-0.0058067118298705,3.571428713344389e-06,1.0,,,1.0,0.6127052207772076
2010-02-09,19790.279296875,0.0122443870443882,3.96825402738556e-06,1.0,,,1.0,0.5259003570109879
