Date,close,ret,rf,state,lam,p_bear,raw_state,vm_alarm,p_bear_raw,flip_p,flip_need,flip_req,flip_gap
2002-01-02,724.9500122070312,0.0450482909760618,6.74603193525284e-05,0.0,,0.05013927576601671,0,0.0,,0.05013927576601671,2,2,-0.6
2002-01-03,727.6599731445312,0.0037381348946388,6.70634943341452e-05,0.0,,0.05013927576601671,0,0.0,,0.05013927576601671,2,2,-0.6
2002-01-04,747.719970703125,0.0275678177980656,6.666666458523462e-05,0.0,,0.05013927576601671,0,0.0,,0.05013927576601671,2,2,-0.6
2002-01-07,751.47998046875,0.0050286335967317,6.587301454846822e-05,0.0,,0.05013927576601671,0,0.0,,0.05013927576601671,2,2,-0.6
2002-01-08,734.760009765625,-0.0222493893885178,6.547618953008501e-05,0.0,,0.05013927576601671,0,0.0,,0.05013927576601671,2,2,-0.6
2002-01-09,751.6099853515625,0.02293262475092,6.547618953008501e-05,0.0,,0.05013927576601671,0,0.0,,0.05013927576601671,2,2,-0.6
2002-01-10,728.22998046875,-0.0311065650250463,6.547618953008501e-05,0.0,,0.05013927576601671,0,0.0,,0.05013927576601671,2,2,-0.6
2002-01-11,727.3599853515625,-0.0011946708327327,6.309523941978576e-05,0.0,,0.05013927576601671,0,0.0,,0.05013927576601671,2,2,-0.6
2002-01-14,744.030029296875,0.0229185606591422,6.111110959734234e-05,0.0,,0.05013927576601671,0,0.0,,0.05013927576601671,2,2,-0.6
2002-01-15,718.6400146484375,-0.0341249864235071,6.190475963410877e-05,0.0,,0.19480519480519481,0,0.1468076337788792,,0.19480519480519481,2,2,-0.4531923662211208
2002-01-16,710.9500122070312,-0.0107007712966946,6.230158938301934e-05,0.0,,0.19480519480519481,0,0.1264277120865471,,0.19480519480519481,2,2,-0.47357228791345285
2002-01-17,713.5,0.0035867328914627,6.349206443816897e-05,0.0,,0.19480519480519481,0,0.1264277120865471,,0.19480519480519481,2,2,-0.47357228791345285
